"Flight.No","Airline","Flight.Type","Scheduled.Departure","Departure","Scheduled.Arrival","Arrival","Flight.Status","Justification","Airport.From","Airport.To","Longitude.To","Latitude.To","Longitude.From","Latitude.From","Departure.Delay","Arrival.Delay","Distance.In.Meters","Flight.No2","AirLine.Code"
"ACA - 91","AIR CANADA","International",2016-01-14 22:35:00,2016-01-14 22:35:00,2016-01-15 09:25:00,2016-01-15 09:18:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-7,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-10 22:35:00,2016-01-10 22:35:00,2016-01-11 09:25:00,2016-01-11 09:35:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,10,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-29 22:35:00,2016-01-29 22:35:00,2016-01-30 09:25:00,2016-01-30 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-27 22:35:00,2016-01-27 22:35:00,2016-01-28 09:25:00,2016-01-28 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-20 22:35:00,2016-01-20 22:35:00,2016-01-21 09:25:00,2016-01-21 09:25:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-06 22:35:00,2016-01-06 22:35:00,2016-01-07 08:55:00,2016-01-07 08:15:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-40,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-17 22:35:00,2016-01-17 22:35:00,2016-01-18 09:25:00,2016-01-18 09:25:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-22 22:35:00,2016-01-22 22:35:00,2016-01-23 09:25:00,2016-01-23 08:44:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-41,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-19 22:35:00,2016-01-19 22:35:00,2016-01-20 09:25:00,2016-01-20 09:25:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-02 22:35:00,2016-01-02 22:35:00,2016-01-03 08:55:00,2016-01-03 08:55:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-07 22:35:00,2016-01-07 22:35:00,2016-01-08 08:55:00,2016-01-08 08:55:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-30 22:35:00,2016-01-30 22:35:00,2016-01-31 09:25:00,2016-01-31 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-13 22:35:00,2016-01-13 22:26:00,2016-01-14 09:25:00,2016-01-14 09:12:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,-9,-13,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-28 22:35:00,2016-01-28 22:35:00,2016-01-29 09:25:00,2016-01-29 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-16 22:35:00,2016-01-16 22:35:00,2016-01-17 09:25:00,2016-01-17 08:53:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-32,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-26 22:35:00,2016-01-26 22:35:00,2016-01-27 09:25:00,2016-01-27 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-12 22:35:00,2016-01-12 22:39:00,2016-01-13 09:25:00,2016-01-13 09:36:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,4,11,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-09 22:35:00,2016-01-09 22:35:00,2016-01-10 08:55:00,2016-01-10 08:55:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-08 22:35:00,2016-01-08 22:35:00,2016-01-09 08:55:00,2016-01-09 08:55:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-01 22:35:00,2016-01-01 22:35:00,2016-01-02 08:55:00,2016-01-02 08:55:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-21 22:35:00,2016-01-21 22:35:00,2016-01-22 09:25:00,2016-01-22 08:51:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-34,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-31 22:35:00,2016-01-31 22:35:00,2016-02-01 09:25:00,2016-02-01 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-24 22:35:00,2016-01-24 22:35:00,2016-01-25 09:25:00,2016-01-25 09:14:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-11,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-04 22:35:00,2016-01-04 22:35:00,2016-01-05 08:55:00,2016-01-05 08:34:00,"Confirmed","AIRPORT FACILITIES - SUPPORT RESTRICTIONS","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-21,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-05 22:35:00,2016-01-05 22:35:00,2016-01-06 08:55:00,2016-01-06 08:21:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,-34,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-23 22:35:00,2016-01-23 22:35:00,2016-01-24 09:25:00,2016-01-24 09:25:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 91","AIR CANADA","International",2016-01-25 22:35:00,2016-01-25 22:35:00,2016-01-26 09:25:00,2016-01-26 09:25:00,"Confirmed",NA,"SBGR","CYYZ",-79.6248197,43.6777176,-46.478126,-23.4345529,0,0,8166332.63765837,"91","ACA"
"ACA - 98","AIR CANADA","International",2016-01-07 02:05:00,2016-01-07 02:05:00,2016-01-07 12:25:00,2016-01-07 13:05:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,40,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-21 02:05:00,2016-01-21 03:07:00,2016-01-21 12:25:00,2016-01-21 13:12:00,"Confirmed","AIRPLANE FAULT","CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,62,47,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-26 02:05:00,2016-01-26 02:05:00,2016-01-26 12:25:00,2016-01-26 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-16 02:05:00,2016-01-16 02:05:00,2016-01-16 12:25:00,2016-01-16 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-19 02:05:00,2016-01-19 02:05:00,2016-01-19 12:25:00,2016-01-19 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-05 02:05:00,2016-01-05 02:56:00,2016-01-05 12:25:00,2016-01-05 13:22:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,51,57,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-23 02:05:00,2016-01-23 02:05:00,2016-01-23 12:25:00,2016-01-23 12:58:00,"Confirmed","AIRPLANE FAULT","CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,33,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-09 02:05:00,2016-01-09 02:05:00,2016-01-09 12:25:00,2016-01-09 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-12 02:05:00,2016-01-12 03:50:00,2016-01-12 12:25:00,2016-01-12 14:00:00,"Confirmed","AIRPLANE FAULT","CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,105,95,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-28 02:05:00,2016-01-28 02:05:00,2016-01-28 12:25:00,2016-01-28 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-14 02:05:00,2016-01-14 03:06:00,2016-01-14 12:25:00,2016-01-14 13:32:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,61,67,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-30 02:05:00,2016-01-30 02:05:00,2016-01-30 12:25:00,2016-01-30 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 98","AIR CANADA","International",2016-01-02 02:05:00,2016-01-02 02:05:00,2016-01-02 12:25:00,2016-01-02 12:25:00,"Confirmed",NA,"CYYZ","SBGL",-43.2494233,-22.8134098,-79.6248197,43.6777176,0,0,8246739.09158528,"98","ACA"
"ACA - 99","AIR CANADA","International",2016-01-12 21:47:00,2016-01-12 21:47:00,2016-01-13 08:45:00,2016-01-13 06:48:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-117,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-05 21:47:00,2016-01-05 21:47:00,2016-01-06 08:45:00,2016-01-06 06:07:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-158,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-02 21:47:00,2016-01-02 21:47:00,2016-01-03 08:45:00,2016-01-03 06:10:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-155,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-26 21:47:00,2016-01-26 21:47:00,2016-01-27 08:45:00,2016-01-27 08:45:00,"Confirmed",NA,"SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,0,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-28 21:47:00,2016-01-28 21:47:00,2016-01-29 08:45:00,2016-01-29 08:45:00,"Confirmed",NA,"SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,0,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-09 21:47:00,2016-01-09 21:47:00,2016-01-10 08:45:00,2016-01-10 06:38:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-127,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-14 21:47:00,2016-01-14 21:47:00,2016-01-15 08:45:00,2016-01-15 06:52:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-113,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-23 21:47:00,2016-01-23 21:47:00,2016-01-24 08:45:00,2016-01-24 08:00:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-45,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-07 21:47:00,2016-01-07 21:47:00,2016-01-08 08:45:00,2016-01-08 06:24:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-141,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-19 21:47:00,2016-01-19 21:47:00,2016-01-20 08:45:00,2016-01-20 08:03:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-42,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-16 21:47:00,2016-01-16 21:47:00,2016-01-17 08:45:00,2016-01-17 06:10:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-155,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-21 21:47:00,2016-01-21 21:47:00,2016-01-22 08:45:00,2016-01-22 02:00:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,-405,8246739.09158528,"99","ACA"
"ACA - 99","AIR CANADA","International",2016-01-30 21:47:00,2016-01-30 21:47:00,2016-01-31 08:45:00,2016-01-31 08:45:00,"Confirmed",NA,"SBGL","CYYZ",-79.6248197,43.6777176,-43.2494233,-22.8134098,0,0,8246739.09158528,"99","ACA"
